1.8, -0.378017, -5.78058, -0.804221, -7.44807
1.81, -0.413436, -5.76313, -0.818681, -7.43338
1.82, -0.448853, -5.7433, -0.832801, -7.41828
1.83, -0.48422, -5.7211, -0.846601, -7.40276
1.84, -0.51949, -5.69657, -0.860097, -7.38681
1.85, -0.554618, -5.66974, -0.873307, -7.37041
1.86, -0.589558, -5.64066, -0.886247, -7.35357
1.87, -0.624265, -5.60937, -0.898936, -7.33625
1.88, -0.658693, -5.57592, -0.91139, -7.31843
1.89, -0.692798, -5.54038, -0.923625, -7.30008
1.9, -0.726536, -5.50281, -0.935658, -7.28118
1.91, -0.759863, -5.46328, -0.947507, -7.26169
1.92, -0.792736, -5.42187, -0.959189, -7.24157
1.93, -0.825112, -5.37865, -0.970719, -7.22078
1.94, -0.856948, -5.33372, -0.982116, -7.19928
1.95, -0.888202, -5.28715, -0.993397, -7.17703
1.96, -0.918833, -5.23906, -1.00458, -7.15398
1.97, -0.9488, -5.18952, -1.01568, -7.13007
1.98, -0.978064, -5.13864, -1.02671, -7.10526
1.99, -1.00658, -5.08651, -1.0377, -7.0795
2, -1.03432, -5.03326, -1.04865, -7.05274
2.01, -1.06124, -4.97896, -1.05959, -7.02491
2.02, -1.08731, -4.92374, -1.07054, -6.99598
2.03, -1.11249, -4.8677, -1.0815, -6.96588
2.04, -1.13675, -4.81094, -1.09249, -6.93457
2.05, -1.16005, -4.75357, -1.10353, -6.90199
2.06, -1.18237, -4.6957, -1.11463, -6.86809
2.07, -1.20368, -4.63743, -1.1258, -6.83283
2.08, -1.22395, -4.57886, -1.13705, -6.79616
2.09, -1.24316, -4.5201, -1.1484, -6.75804
2.1, -1.26129, -4.46124, -1.15986, -6.71841
2.11, -1.27832, -4.40237, -1.17143, -6.67726
2.12, -1.29423, -4.3436, -1.18312, -6.63453
2.13, -1.309, -4.285, -1.19493, -6.59021
2.14, -1.32264, -4.22667, -1.20687, -6.54425
2.15, -1.33511, -4.16869, -1.21895, -6.49663
2.16, -1.34642, -4.11112, -1.23115, -6.44734
2.17, -1.35657, -4.05405, -1.24349, -6.39636
2.18, -1.36555, -3.99754, -1.25596, -6.34367
2.19, -1.37336, -3.94166, -1.26855, -6.28927
2.2, -1.38001, -3.88645, -1.28126, -6.23315
2.21, -1.38549, -3.83198, -1.29409, -6.17532
2.22, -1.38983, -3.77828, -1.30702, -6.11579
2.23, -1.39303, -3.72539, -1.32004, -6.05456
2.24, -1.39511, -3.67336, -1.33315, -5.99166
2.25, -1.39607, -3.6222, -1.34632, -5.92709
2.26, -1.39594, -3.57195, -1.35956, -5.86091
2.27, -1.39474, -3.52261, -1.37283, -5.79312
2.28, -1.39249, -3.4742, -1.38613, -5.72378
2.29, -1.38921, -3.42672, -1.39944, -5.65292
2.3, -1.38493, -3.38018, -1.41273, -5.58059
2.31, -1.37968, -3.33456, -1.42599, -5.50684
2.32, -1.37348, -3.28986, -1.43921, -5.43172
2.33, -1.36636, -3.24605, -1.45235, -5.35531
2.34, -1.35835, -3.20312, -1.4654, -5.27766
2.35, -1.34948, -3.16103, -1.47834, -5.19883
2.36, -1.33979, -3.11977, -1.49115, -5.11891
2.37, -1.32931, -3.07929, -1.50381, -5.03797
2.38, -1.31807, -3.03955, -1.5163, -4.95608
2.39, -1.30609, -3.00052, -1.52859, -4.87333
2.4, -1.29342, -2.96214, -1.54068, -4.78981
2.41, -1.28008, -2.92437, -1.55254, -4.70559
2.42, -1.2661, -2.88715, -1.56416, -4.62077
2.43, -1.25152, -2.85045, -1.57553, -4.53543
2.44, -1.23636, -2.81419, -1.58662, -4.44967
2.45, -1.22064, -2.77833, -1.59743, -4.36357
2.46, -1.2044, -2.74282, -1.60795, -4.27723
2.47, -1.18765, -2.70759, -1.61817, -4.19073
2.48, -1.17042, -2.6726, -1.62809, -4.10417
2.49, -1.15272, -2.63779, -1.63771, -4.01764
2.5, -1.13458, -2.60311, -1.64702, -3.93121
2.51, -1.11601, -2.56852, -1.65602, -3.84497
2.52, -1.09702, -2.53398, -1.66472, -3.759
2.53, -1.07763, -2.49943, -1.67313, -3.67337
2.54, -1.05784, -2.46485, -1.68126, -3.58816
2.55, -1.03766, -2.4302, -1.68911, -3.50343
2.56, -1.0171, -2.39546, -1.69669, -3.41925
2.57, -0.996172, -2.36061, -1.70402, -3.33566
2.58, -0.974875, -2.32564, -1.71111, -3.25272
2.59, -0.953218, -2.29053, -1.71797, -3.17047
2.6, -0.931211, -2.25529, -1.72461, -3.08895
2.61, -0.908862, -2.21991, -1.73104, -3.00819
2.62, -0.886185, -2.18442, -1.73728, -2.92822
2.63, -0.863195, -2.14883, -1.74331, -2.84906
2.64, -0.83991, -2.11315, -1.74915, -2.77072
2.65, -0.816354, -2.07741, -1.75479, -2.69322
2.66, -0.792553, -2.04164, -1.76022, -2.61657
2.67, -0.768539, -2.00587, -1.76544, -2.54076
2.68, -0.744346, -1.97014, -1.77043, -2.46582
2.69, -0.720014, -1.93447, -1.77516, -2.39173
2.7, -0.695588, -1.8989, -1.77962, -2.31851
2.71, -0.671113, -1.86348, -1.78377, -2.24615
2.72, -0.646641, -1.82822, -1.78759, -2.17465
2.73, -0.622225, -1.79318, -1.79103, -2.10403
2.74, -0.597919, -1.75837, -1.79408, -2.03427
2.75, -0.573781, -1.72384, -1.79668, -1.9654
2.76, -0.549869, -1.6896, -1.79879, -1.89741
2.77, -0.526242, -1.6557, -1.80039, -1.83032
2.78, -0.502958, -1.62215, -1.80141, -1.76413
2.79, -0.480075, -1.58898, -1.80182, -1.69886
2.8, -0.457652, -1.55622, -1.80159, -1.63451
2.81, -0.435744, -1.52387, -1.80066, -1.57111
2.82, -0.414406, -1.49197, -1.79901, -1.50866
2.83, -0.39369, -1.46054, -1.79658, -1.44718
2.84, -0.373646, -1.42958, -1.79335, -1.38669
2.85, -0.35432, -1.39911, -1.78928, -1.32721
2.86, -0.335757, -1.36915, -1.78434, -1.26875
2.87, -0.317998, -1.33972, -1.77849, -1.21133
2.88, -0.301079, -1.31081, -1.77172, -1.15498
2.89, -0.285034, -1.28245, -1.764, -1.09971
2.9, -0.269894, -1.25464, -1.7553, -1.04554
2.91, -0.255683, -1.2274, -1.74562, -0.992496
2.92, -0.242424, -1.20073, -1.73493, -0.940587
2.93, -0.230134, -1.17464, -1.72323, -0.889836
2.94, -0.218827, -1.14915, -1.71051, -0.84026
2.95, -0.208511, -1.12426, -1.69676, -0.791878
2.96, -0.199193, -1.09998, -1.68199, -0.744705
2.97, -0.190874, -1.07632, -1.6662, -0.698758
2.98, -0.183551, -1.05329, -1.6494, -0.65405
2.99, -0.177217, -1.03091, -1.63159, -0.610597
3, -0.171861, -1.00917, -1.6128, -0.568409
3.01, -0.16747, -0.98809, -1.59304, -0.527498
3.02, -0.164026, -0.967686, -1.57234, -0.487874
3.03, -0.161507, -0.947966, -1.55071, -0.449546
3.04, -0.15989, -0.928944, -1.52818, -0.412519
3.05, -0.159148, -0.910634, -1.5048, -0.3768
3.06, -0.15925, -0.893048, -1.48058, -0.342392
3.07, -0.160165, -0.876204, -1.45556, -0.309296
3.08, -0.161857, -0.860116, -1.42979, -0.277512
3.09, -0.16429, -0.844802, -1.40329, -0.247039
3.1, -0.167427, -0.830279, -1.37613, -0.217874
3.11, -0.171227, -0.816567, -1.34832, -0.190009
3.12, -0.175649, -0.803685, -1.31993, -0.163439
3.13, -0.180652, -0.791653, -1.291, -0.138153
3.14, -0.186194, -0.780493, -1.26157, -0.11414
3.15, -0.192232, -0.770228, -1.23169, -0.0913865
3.16, -0.198725, -0.760879, -1.2014, -0.0698779
3.17, -0.205631, -0.752471, -1.17076, -0.049597
3.18, -0.212908, -0.745029, -1.1398, -0.030525
3.19, -0.220518, -0.738575, -1.10857, -0.0126417
3.2, -0.228421, -0.733137, -1.07712, 0.00407495
3.21, -0.236581, -0.728738, -1.04547, 0.019648
3.22, -0.244964, -0.725403, -1.01368, 0.0341017
3.23, -0.253537, -0.723159, -0.981769, 0.0474612
3.24, -0.262271, -0.722028, -0.949775, 0.0597522
3.25, -0.271139, -0.722034, -0.917726, 0.0710004
3.26, -0.280118, -0.723198, -0.885647, 0.0812314
3.27, -0.289187, -0.725541, -0.853559, 0.0904702
3.28, -0.298328, -0.729081, -0.821478, 0.0987404
3.29, -0.307529, -0.733833, -0.789419, 0.106064
3.3, -0.316778, -0.739808, -0.75739, 0.112461
3.31, -0.326067, -0.747015, -0.725397, 0.117948
3.32, -0.335391, -0.755456, -0.693444, 0.12254
3.33, -0.344747, -0.765132, -0.661529, 0.126245
3.34, -0.354133, -0.776036, -0.62965, 0.129069
3.35, -0.363548, -0.788156, -0.597802, 0.131015
3.36, -0.372994, -0.801476, -0.565979, 0.132078
3.37, -0.382469, -0.815972, -0.534175, 0.132251
3.38, -0.391974, -0.831615, -0.502384, 0.131519
3.39, -0.401505, -0.848371, -0.4706, 0.129867
3.4, -0.411059, -0.866202, -0.438819, 0.12727
3.41, -0.42063, -0.885061, -0.407039, 0.123705
3.42, -0.430209, -0.904902, -0.37526, 0.119139
3.43, -0.439783, -0.925669, -0.343485, 0.113541
3.44, -0.449337, -0.947308, -0.311718, 0.106875
3.45, -0.458854, -0.969757, -0.279969, 0.0991017
3.46, -0.468311, -0.992957, -0.248248, 0.0901821
3.47, -0.477684, -1.01684, -0.216569, 0.080075
3.48, -0.486945, -1.04135, -0.18495, 0.0687387
3.49, -0.496062, -1.06641, -0.153411, 0.0561311
3.5, -0.505003, -1.09196, -0.121974, 0.0422105
3.51, -0.513732, -1.11793, -0.0906636, 0.0269356
3.52, -0.522212, -1.14427, -0.0595064, 0.0102663
3.53, -0.530403, -1.17089, -0.028531, -0.0078361
3.54, -0.538265, -1.19775, 0.00223283, -0.0274088
3.55, -0.545756, -1.22478, 0.032754, -0.0484869
3.56, -0.552833, -1.25192, 0.0630006, -0.0711033
3.57, -0.559455, -1.27912, 0.0929404, -0.0952884
3.58, -0.565579, -1.30632, 0.122541, -0.12107
3.59, -0.571162, -1.33347, 0.151769, -0.148472
3.6, -0.576165, -1.36053, 0.180593, -0.177517
3.61, -0.580545, -1.38745, 0.208982, -0.208224
3.62, -0.584265, -1.41418, 0.236905, -0.240607
3.63, -0.587288, -1.44071, 0.264332, -0.274679
3.64, -0.589577, -1.46698, 0.291236, -0.310449
3.65, -0.591101, -1.49297, 0.317591, -0.34792
3.66, -0.591828, -1.51866, 0.343372, -0.387095
3.67, -0.591731, -1.54402, 0.368557, -0.427971
3.68, -0.590784, -1.56904, 0.393127, -0.470544
3.69, -0.588967, -1.5937, 0.417064, -0.514804
3.7, -0.58626, -1.61799, 0.440354, -0.560739
3.71, -0.582648, -1.64191, 0.462984, -0.608334
3.72, -0.578121, -1.66544, 0.484947, -0.657571
3.73, -0.572669, -1.6886, 0.506235, -0.708427
3.74, -0.566289, -1.71138, 0.526847, -0.76088
3.75, -0.558981, -1.7338, 0.546782, -0.814901
3.76, -0.550749, -1.75585, 0.566045, -0.870463
3.77, -0.541599, -1.77756, 0.584643, -0.927533
3.78, -0.531545, -1.79893, 0.602585, -0.986079
3.79, -0.5206, -1.81998, 0.619885, -1.04607
3.8, -0.508785, -1.84073, 0.63656, -1.10746
3.81, -0.496122, -1.86119, 0.65263, -1.17022
3.82, -0.482638, -1.88139, 0.668116, -1.23432
3.83, -0.468362, -1.90135, 0.683045, -1.29971
3.84, -0.453327, -1.92107, 0.697444, -1.36635
3.85, -0.43757, -1.94059, 0.711344, -1.43422
3.86, -0.421127, -1.95992, 0.724777, -1.50328
